participant_id,ID,healthy1,healthy2,healthy3,unhealthy,know_1,coresim_1,trust_1,caring_1,invest_1,satisfaction_1,alternatives_1,mutuality_1,interdependence_1,commitment_1,understanding_1,validation_1,selfact_1,physicalneeds_1,selfreg_1,sepIDs_1,physicalattraction_1,emotionalattraction_2,security_1,db_db1,db_db2,db_db3,db_db4,db_db5,db_db6,db_db7,db_db8,db_db9,db_db10,db_db11,db_db12,db_db13,db_db14,db_db15,db_db16,db_db17,db_db18,V43,db_db19,db_db20,db_db21,db_db22,ECR_ecr1,ECR_ecr2,ECR_ecr3,ECR_ecr4,ECR_ecr5,ECR_ecr6,ECR_ecr7,V55,ECR_ecr8,ECR_ecr9,SIS_SIS1,SIS_SIS2,SIS_SIS3,SIS_SIS4,race,sex,gender,orient,status,status_6_TEXT,length,exclusive,Live,Q40,V73,Q55_1,db_db_23,ECR_ECR_11,age,completed_date_time,CountryofBirth,CurrentCountryofResidence,EmploymentStatus,FirstLanguage,Nationality,StudentStatus,time_taken,SIS,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,InsecureTotalMean,AvoidTotalMean,AnxiousTotalMean,AvoidxAnxious
571e035c1bdf1a0011910d22,212,partners love and respect each other and become better people because of the relationship,I would become a better person and feel good about myself and the relationship,"positive reinforcement, very little to no negative comments and behaviours, no criticism of person to others, being happy to see or hear from the other partner","feel negative about it, don't want to spend time with the person, happy when the person leaves the environment, don't want to see or hear from the person",25,33,48,48,48,50,50,50,50,50,50,50,50,26,50,50,50,50,50,4,5,5,5,5,5,4,4,4,4,4,5,4,3,3,4,3,5,NA,3,4,4,6,5,5,5,5,5,5,5,NA,3,3,3,3,3,3,mixed,2,female,hetero,1,,NA,NA,NA,,NA,27,2,6,91,23:02:13,Trinidad and Tobago,Canada,Part-Time,English,Canada,No,694.509,3,3,3,3,3,5,5,5,3,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,13.444444444444443
5720df88951c9b0011d3e081,318,"Someone that you can trust and have respect, and you argue and get your points across and are fine at the end.",The couple generally look happy together and that they look in love,"Going out on dates atleast once a month together.
If they have children make sure to get time to yourselves.
Feeling extremely happy whenever the partner walks into a room.
Still getting butterflies no matter how long you have been together","One of the partner always moaning about there partner together.
Not being able to trust them
Constant arguments between the couple about everything",50,33,50,43,50,49,44,42,31,50,40,50,43,41,50,-1,21,42,50,6,5,3,6,7,5,2,6,7,6,6,5,4,6,1,5,1,6,NA,5,6,3,6,7,6,6,6,5,4,5,NA,6,5,2,3,3,4,White British,2,24,Straight,4,,68,2,1,,NA,27,2,6,24,23:18:46,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,No,1217.946,3,1,2,2,2,5,4,5,6,5,3.5555555555555554,2.6666666666666665,5.333333333333333,14.222222222222221
57237767844581001202947a,210,One in which each partner doesn't impede on the life and wellbeing of the other,I mean if it feels right and you feel that everything is acceptable then it is,You would really want to be around that person and help them. I think its more than just wanting someone physically but you would want them emotionally as well,If they are fighting or arguing all the time,21,11,41,43,-9,50,1,1,35,1,50,50,50,50,50,50,31,31,45,3,4,4,5,2,5,3,6,5,5,6,4,5,6,2,4,2,6,NA,5,5,2,1,5,5,5,5,2,2,2,NA,2,1,1,1,1,1,black,1,26,straight,3,,12,1,1,no,NA,27,2,6,26,23:00:51,United States,United States,Full-Time,English,United States,Yes,295.147,1,3,3,3,3,2,2,2,2,1,2.3333333333333335,2.6666666666666665,1.6666666666666667,4.444444444444445
572d2656109ab6000f514e48,155,"One where two parties respect each other, communicate effectively, compromise where necessary, and build each other up.","By the way we work together, how we talk together, and how we treat each other, as well as what value one places on each other's goals, needs and ambitions.","'-respect and dignity - each to their own strengths and weaknesses
-golden rule - treat each other as you'd like to be treated
-communication - don't expect mind-reading - say what you need/feel, don't assume the other person somehow knows everything
","if there was constant fighting, if things were always one-sided, if there is physical or emotional abuse at work",41,30,50,45,2,23,50,24,34,50,44,8,45,50,20,30,34,42,42,2,5,4,6,3,6,1,5,4,5,3,5,2,5,2,6,2,4,NA,3,5,2,6,5,3,3,4,5,5,3,NA,2,2,2,2,1,2,Caucasian,1,Male,Heterosexual,3,,3,1,2,"Nothing confusing, thank-you and good luck with your study.",NA,27,2,6,33,22:47:36,Canada,Canada,Full-Time,English,Canada,No,544.999,1.75,3,5,5,4,5,5,3,2,2,3.7777777777777777,4.5,2.3333333333333335,10.5
57311dbc070de6000842c382,386,A relationship where all parties are happy and support each other through hard times and enjoy each others company through the good times.,"By asking myself a few questions such as, am I generally happy around this person, do I feel like I can rely on this person for support through a hard time, do I enjoy spending time with this person.","Feelings of contentment, happiness, love, pride. Both parties being willing to make sacrifices for the other. Wanting to be around the other person, and being generally happier when you are.","The absence of the things that in my opinion make a healthy relationship. Being unhappy, not enjoying being around the other person, not being willing to make some sacrifices, etc.",20,50,50,50,25,50,50,50,50,50,50,50,50,30,30,50,50,50,40,1,5,5,3,4,5,3,6,5,5,4,5,5,3,1,7,2,2,NA,4,4,3,7,7,6,7,7,2,2,1,NA,1,1,2,1,2,2,caucasion,1,male,heterosexual,3,,5,1,2,"In the first short answer questions, I wasn't aware that I supposed to be talking specifically about a romantic relationship, instead of family or friends.",NA,27,2,6,24,23:41:11,Canada,Canada,Full-Time,English,Canada,No,899.58,1.75,1,2,1,1,2,2,1,1,1,1.3333333333333333,1.5,1,1.5
5731b5dc5b8b0600107c55d7,162,"One where both partners are equals, and act in a cooperative supportive manner.",Based on actions towards each other.,"No resentment over time spent with each other, a level of trust and a willingness to cooperate with each other. This should include times when there is no clear benefit for one party.",Growing sense of resentment towards them and relief when no longer in their company.,40,21,41,22,35,50,16,NA,20,26,43,42,40,NA,24,34,27,37,23,3,6,5,6,2,5,3,5,3,5,2,2,2,1,2,6,2,3,NA,2,2,2,6,5,5,5,6,3,6,5,NA,3,5,2,3,3,3,White British,1,Male,Heterosexual,3,,4,1,2,"More attention checks than I was expecting, and maybe the demographics page could use drop down menus instead to make your lives easier",NA,27,2,6,22,22:49:19,United Kingdom,United Kingdom,N/A,English,United Kingdom,Yes,578.625,2.75,3,3,3,2,3,6,5,3,5,3.6666666666666665,3.3333333333333335,4.333333333333333,14.444444444444445
5750a40d6c3d370007d1a373,65,One were there are very few fights in the relationship. You do lots of things together and have lots of love.,We get along and have taught good values to our children.,You get along and don't fight a lot. You teach your children good values. You show love and support. You work to make things great together.,You fight alot and don't get along much.,0,40,50,50,-31,50,50,39,50,50,50,50,50,30,33,-21,20,31,50,3,6,5,7,4,6,5,3,6,4,6,7,6,6,6,6,5,3,NA,3,3,5,6,7,7,7,7,1,1,1,NA,1,1,4,4,4,4,caucasion american,2,female,heterosexual,5,,252,1,1,no,NA,NA,NA,NA,44,22:13:13,United States,United States,Part-Time,English,United States,No,805.896,4,1,1,1,1,1,1,1,1,1,1,1,1,1
5751ddcaa300c500073d0344,243,"HAPPY, WORK TOGETHER.LOVING",you will feel it,"to wake up cuddling be into each other but to also trust each other , trust is everything in a healthy relationship.",you would also see it,50,16,50,49,49,50,34,21,50,35,50,50,39,50,36,50,50,-2,44,4,5,3,6,5,3,4,5,6,4,4,4,4,3,4,5,3,5,NA,4,5,3,4,4,5,5,4,4,4,4,NA,3,4,3,2,3,2,white british,1,male,Heterosexual,3,,12,1,2,,NA,27,2,6,41,23:08:31,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,1433.722,2.5,4,3,3,4,4,4,4,3,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,13.444444444444443
57564c3d947a3d0007b545d6,149,Two people who get along and have a strong connection. There's a even amount of give and take on both sides but each side is also willing to step up when they need to to help support the other.,They are happy and they aren't fearing that every little thing they do would ruin their relationship. They are still able to live life and do things that make them happy.,"Not questioning everything the partner says or does.
Not having go report back everything you do bad have proof. Example. Making your boss sigh a time card everday to show your partner. 
Still being able to have communication with friends and family.","Partner constantly threatening go leave them. Not allowing them to stay in contact with friends and family. 
Controlling everything they do including what they wear. 
Constantly talking down to them especially in front of people. 
Abuse in any form. 
",35,48,44,34,44,35,50,28,32,46,46,47,41,34,45,49,34,32,42,2,5,2,6,5,6,3,6,3,5,3,6,2,6,3,5,3,7,NA,3,5,3,7,7,7,7,7,1,1,1,NA,1,1,4,4,4,2,Caucasian,2,Female,Heterosexual,4,,42,1,1,N/A,NA,27,2,6,35,22:45:47,United States,Spain,Part-Time,English,United States,,879.193,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1
57576f95392d220007793ceb,347,"A healthy relationship is one where both parties have an equal stake in the relationship - that is to say that they are both equally invested in seeing the relationship succeed. This ties into the first point, but healthy relationships are also build primarily out of mutual respect. A healthy relationship shouldn't have the presence of emotional manipulation by either party. A healthy relationship should also have a foundation of mutual success such that the success of one partner shouldn't be generating the envy of the other.",The relationship shouldn't look adversarial or transactional in nature. Both parties should be able to have a disagreement or argument and still have respect for one another.,"I respect my partner and they respect me.
My successes are a part of my partner's successes and vice versa.
I can share weakness or burdens with my partner without fear of judgment or ridicule and they can share the same with me.","If another person kept confiding in me about their relationship - that's usually a sign that something needs to be addressed and isn't.

If I no longer feel like I can bring my problems to my partner, or they've since stopped bringing theirs to me.",50,30,50,41,50,30,40,50,35,40,40,50,40,35,50,25,20,35,40,2,7,2,7,3,6,3,5,4,5,2,5,3,4,1,6,3,4,NA,2,5,3,7,6,7,7,7,2,2,1,NA,3,4,2,2,3,3,Japanese/White,1,Male,Heterosexual,5,,204,1,1,"N/A, it all seemed very clear.",NA,27,2,6,33,23:24:40,United States,United States,Full-Time,English,United States,No,1062.38,2.5,2,1,1,1,2,2,1,3,4,1.8888888888888888,1.5,2.6666666666666665,4
5765d0bcf2e23200017ded69,96,"One where parties respect one another. Each persons wants and needs and desires are taken into consideration. There is no abuse- physical, emotional, spiritual. There are clear boundaries and each person knows where they stand, there is great communication.","I would look for signs of unhappiness, insecurity, depression, uncertainty, low self esteem, co dependence in myself or another person","respect, communication, sharing, independence, empathy, consideration","Partners wight be codependant, controlling behaviour, insecurity, jealousy, unhappiness, depression, uneasiness.",40,50,50,41,36,21,32,1,7,20,25,50,50,-20,50,50,50,50,30,5,4,5,5,5,4,2,5,6,4,4,3,4,1,3,6,3,5,NA,4,5,3,7,5,5,5,2,5,5,2,NA,6,2,3,5,3,3,white,2,female,straight,3,,9,1,2,,NA,27,2,NA,30,22:30:18,Ireland,Ireland,Full-Time,English,Ireland,No,653.429,3.5,3,3,3,6,5,5,2,6,2,3.888888888888889,4.166666666666667,3.3333333333333335,13.888888888888891
576704bffdff7a0001c12890,268,"A relationship based on mutual trust, respect, understanding, and openness.",I think this is hard to know in the immediate but presents itself obviously on long term evaluation from a distance.,"Good relationships involve mutual emotional openness.  They also have a willingness to talk to one another, even when that conversation isn't always pleasant.  And they possess a resiliency that allows them to put the results of those conversations into action.","There are signs of this when the parties involved aren't happy or frequently have the same circular, repetitive conflicts.",50,20,50,50,30,50,0,35,35,50,50,50,50,30,40,50,50,50,40,1,7,1,7,1,7,4,7,1,7,1,6,1,4,1,7,1,7,NA,1,5,1,7,7,7,7,7,1,1,1,NA,1,1,2,1,2,2,Mixed,1,Male,Bisexual/Queer/Pansexual,3,,68,1,1,,NA,27,2,6,36,23:11:55,United States,United States,Full-Time,English,United States,No,427.226,1.75,1,1,1,1,1,1,1,1,1,1,1,1,1
577f04836475d400015a8228,306,A relationship of mutual trust and respect.,"I wouldn't, unless it was indicated by them through actions or verbally.","It varies from person to person, but on a basic level - Understanding, empathy, non abusive.","Aside from physical signs of abuse, them confiding in you about it, seeing something, I wouldn't.",35,5,31,11,9,36,-10,-5,10,-10,20,50,10,10,0,50,10,30,0,1,4,2,4,2,2,1,4,4,4,1,4,3,5,2,4,1,2,NA,1,4,2,4,5,5,4,3,6,2,5,NA,7,6,3,2,2,2,white,1,MALE,Bisexual,1,,NA,NA,NA,,NA,27,2,6,24,23:16:34,United Kingdom,United Kingdom,Other,English,United Kingdom,No,983.103,2.25,3,3,4,5,6,2,5,7,6,4.555555555555555,3.8333333333333335,6,23
57a3a6124d107800016dde69,376,One where both people are contributing and both people are making each other and happy.,If I am happy with the relationship,Thoughts in a healthy relationship are mutual happiness. Another feeling is that of compassion and love.,If people are mad and no one is satisfied.,30,35,32,21,26,26,50,50,-11,36,35,32,34,0,36,32,24,27,16,4,5,6,4,4,5,4,7,5,5,5,4,4,4,3,5,3,4,NA,4,4,4,4,5,5,5,5,5,4,4,NA,4,5,2,3,2,3,Asian African american,1,Male,Heterosexual,1,,NA,NA,NA,,NA,27,2,4,19,23:35:31,United States,United States,Part-Time,English,United States,Yes,1040.244,2.5,3,3,3,3,5,4,4,4,5,3.7777777777777777,3.5,4.333333333333333,15.166666666666666
57b28526f6b9390001af1edd,49,one in with both people are equal and neither is trying to manipulate the other with emotional or physical abuse,i suppose comparing it to other peoples relationships.. or if i was generally comfortable with the relationship and didnt feel it was harming me,"mutual trust and openness to communicate feelings without fear of reprisal i suppose.
unconditional support when you have a problem.",if i was generally not happy or uncomfortable being around that person or wanted to get away from them or if i was fearful of them,41,41,42,50,31,41,23,31,32,48,22,20,42,11,22,22,31,42,43,2,6,3,7,2,5,3,5,5,5,3,4,4,4,3,5,4,5,NA,6,4,6,5,7,6,6,6,2,2,5,NA,5,5,3,3,3,4,white,2,female,heterosexual,1,,NA,NA,NA,no tnx,NA,NA,NA,NA,37,22:04:53,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,No,913.125,3.25,1,2,2,2,2,2,5,5,5,2.888888888888889,1.8333333333333333,5,9.166666666666666
57b4e9d152a08d0001d1b9dc,272,"TRUST, CONFIDENTIALITY. NO FRICTION OR JEALOUSY. CAN BE TRUSTED.",RELAXED. NO STRESS OR TENSION.,INTERESTED IN EACH OTHER. ARE HAPPY FOR EACH OTHERS ACHIEVEMENTS.,"STRESS, JEALOUSY, NOT ENCOURAGING. CRITICISING. 'DRAGGING HEELS.'  LOOKING AT, OR CHATTING UP OTHERS.",12,50,50,50,50,50,50,50,-10,50,50,50,50,50,-10,-38,41,37,50,6,5,6,1,5,5,5,1,5,1,5,6,5,1,5,1,7,2,NA,7,1,6,2,5,5,5,3,7,6,6,NA,7,7,3,3,3,2,WHITE,2,FEMALE,HETRO,1,,60,1,1,NO,NA,27,2,6,62,23:12:02,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,943.43,2.75,3,3,3,5,7,6,6,7,7,5.222222222222222,4.5,6.666666666666667,30
57b8e70f35624400013d690c,316,A relationship where you are honest and open with each other.,If both members of the relationship were happy and content with the way they relate to each other I would consider this relationship healthy.,When in a healthy relationship I feel secure and content.  I would feel comfortable talking about my feelings and emotions with the other person.  It is important to be honest with the other person in the relationship.,"If the relationship was fraught, caused me ongoing anxiety or made me unhappy I would consider it unhealthy.",35,29,46,38,31,44,32,7,28,38,42,34,39,28,32,33,35,45,38,4,5,2,4,5,5,3,5,3,5,4,5,3,3,3,5,3,3,NA,3,5,3,6,6,6,6,5,4,3,4,NA,5,6,3,3,3,3,Caucasian,2,Female,Heterosexual,5,,132,1,1,"There was nothing I found confusing, unclear or upsetting in the survey.",NA,27,2,6,32,23:18:36,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,880.601,3,2,2,2,3,4,3,4,5,6,3.4444444444444446,2.6666666666666665,5,13.333333333333332
